Date,CSHD.L,VFEM.DE,VGEJ.DE,VGEU.DE,VJPN.DE,VNRT.DE
2018-06-18,122.75,50.415000915527344,22.735000610351562,31.010000228881836,27.489999771118164,59.279998779296875
2018-06-19,122.33000183105469,50.11000061035156,22.5,30.80500030517578,27.229999542236328,59.064998626708984
2018-06-20,122.33000183105469,50.46500015258789,22.68000030517578,30.905000686645508,27.282499313354492,59.30500030517578
2018-06-21,122.58000183105469,49.412498474121094,22.327499389648438,30.020000457763672,26.899999618530273,58.775001525878906
2018-06-22,122.93000030517578,49.63750076293945,22.50749969482422,30.3700008392334,27.06999969482422,58.70500183105469
2018-06-25,123.58000183105469,48.34000015258789,22.0049991607666,29.717500686645508,26.489999771118164,57.375
2018-06-26,123.30000305175781,48.587501525878906,22.167499542236328,29.752500534057617,26.635000228881836,57.375
2018-06-27,122.48999786376953,48.39250183105469,22.264999389648438,29.94499969482422,26.829999923706055,58.35499954223633
2018-06-28,122.44000244140625,48.07500076293945,22.22249984741211,29.727500915527344,26.719999313354492,57.904998779296875
2018-06-29,123.2699966430664,48.90250015258789,22.22249984741211,30.024999618530273,26.520000457763672,58.14500045776367
2018-07-02,122.54000091552734,48.400001525878906,21.93000030517578,29.7549991607666,26.09749984741211,57.849998474121094
2018-07-03,123.1500015258789,48.837501525878906,22.010000228881836,29.954999923706055,26.110000610351562,58.01499938964844
2018-07-04,123.0,48.60499954223633,21.905000686645508,29.985000610351562,26.077499389648438,57.875
2018-07-05,123.5999984741211,48.400001525878906,21.907499313354492,30.127500534057617,25.8700008392334,57.73500061035156
2018-07-06,124.19999694824219,48.68000030517578,21.99250030517578,30.1924991607666,25.975000381469727,58.1150016784668
2018-07-09,124.11000061035156,49.4375,22.212499618530273,30.3799991607666,26.232500076293945,58.57500076293945
2018-07-10,123.9000015258789,49.43000030517578,22.219999313354492,30.4950008392334,26.227500915527344,58.935001373291016
2018-07-11,123.76000213623047,48.79999923706055,21.860000610351562,30.127500534057617,25.950000762939453,58.71500015258789
2018-07-12,123.41999816894531,49.557498931884766,22.084999084472656,30.337499618530273,25.93000030517578,59.099998474121094
2018-07-13,123.2699966430664,49.7599983215332,22.155000686645508,30.420000076293945,26.25,59.494998931884766
2018-07-16,123.77999877929688,49.1349983215332,21.989999771118164,30.315000534057617,26.209999084472656,59.16999816894531
2018-07-17,123.47000122070312,49.54999923706055,21.989999771118164,30.399999618530273,26.454999923706055,59.349998474121094
2018-07-18,122.9800033569336,49.724998474121094,22.104999542236328,30.565000534057617,26.600000381469727,59.84000015258789
2018-07-19,122.5199966430664,49.3650016784668,22.024999618530273,30.5,26.575000762939453,59.939998626708984
2018-07-20,123.6500015258789,49.77000045776367,22.104999542236328,30.454999923706055,26.459999084472656,59.38999938964844
2018-07-23,123.5999984741211,49.54499816894531,21.940000534057617,30.399999618530273,26.6200008392334,59.2599983215332
2018-07-24,123.48999786376953,50.380001068115234,22.21500015258789,30.674999237060547,26.81999969482422,59.68000030517578
2018-07-25,123.2699966430664,50.790000915527344,22.21500015258789,30.575000762939453,26.885000228881836,59.849998474121094
2018-07-26,123.16000366210938,50.84000015258789,22.31999969482422,30.815000534057617,27.174999237060547,60.2599983215332
2018-07-27,123.05000305175781,51.029998779296875,22.424999237060547,30.940000534057617,27.325000762939453,60.2599983215332
2018-07-30,123.70999908447266,50.54999923706055,22.274999618530273,30.860000610351562,26.954999923706055,59.310001373291016
2018-07-31,123.56999969482422,50.63999938964844,22.395000457763672,30.969999313354492,26.729999542236328,59.540000915527344
2018-08-01,123.20999908447266,50.61000061035156,22.274999618530273,30.770000457763672,26.885000228881836,59.709999084472656
2018-08-02,122.63999938964844,50.060001373291016,22.06999969482422,30.540000915527344,26.889999389648438,60.0099983215332
2018-08-03,122.4800033569336,50.709999084472656,22.21500015258789,30.735000610351562,26.81999969482422,60.439998626708984
2018-08-06,122.16999816894531,50.58000183105469,22.280000686645508,30.68000030517578,26.770000457763672,60.91999816894531
2018-08-07,122.38999938964844,51.02000045776367,22.485000610351562,30.850000381469727,26.94499969482422,61.029998779296875
2018-08-08,122.5199966430664,50.70000076293945,22.440000534057617,30.78499984741211,26.905000686645508,60.97999954223633
2018-08-09,122.18000030517578,50.93000030517578,22.600000381469727,30.844999313354492,26.920000076293945,61.20000076293945
2018-08-10,120.55000305175781,50.529998779296875,22.434999465942383,30.524999618530273,26.889999389648438,61.63999938964844
2018-08-13,120.48999786376953,50.02000045776367,22.274999618530273,30.450000762939453,26.655000686645508,61.45000076293945
2018-08-14,119.91000366210938,49.98500061035156,22.3799991607666,30.450000762939453,26.915000915527344,61.88999938964844
2018-08-15,119.44999694824219,48.779998779296875,22.174999237060547,29.959999084472656,26.625,61.52000045776367
2018-08-16,120.27999877929688,49.165000915527344,22.350000381469727,30.19499969482422,26.625,61.79999923706055
2018-08-17,120.48999786376953,48.68000030517578,22.299999237060547,30.145000457763672,26.6200008392334,61.630001068115234
